"customer_id","first_name","last_name","birth_date","marital_status","gender","email_address","annual_income","education_level","occupation","home_owner"
MW-1822039,Jonathan,Powell,2000-07-26,M,M,jonathan34@hotmail.com,60000,High School,Professional,N
MW-1822048,Jimmy,Young,1991-07-09,S,M,jimmy2@hotmail.com,20000,High School,Manual,Y
MW-182205,Abby,Flores,1966-07-14,M,F,abby13@hotmail.com,40000,High School,Professional,Y
MW-1822051,Lucas,Gonzalez,1969-02-04,S,M,lucas66@hotmail.com,60000,Graduate Degree,Skilled Manual,Y
MW-1822059,Donna,Cooper,1991-01-05,S,F,donna16@hotmail.com,40000,Partial College,Skilled Manual,Y
MW-1822064,Aaron,Richardson,1985-06-19,M,M,aaron9@hotmail.com,50000,Bachelors,Skilled Manual,Y
MW-182207,Michele,Jones,1972-02-05,S,F,michele39@hotmail.com,50000,Bachelors,Skilled Manual,Y
MW-1822082,Destiny,Edwards,1973-02-09,S,F,destiny63@hotmail.com,40000,Partial College,Skilled Manual,Y
MW-1822098,Katherine,Peterson,1986-11-10,M,F,katherine65@hotmail.com,50000,Graduate Degree,Skilled Manual,Y
MW-18235102,Arthur,Cai,1962-11-21,S,M,arthur31@hotmail.com,10000,High School,Manual,Y
MW-18235104,Valerie,Gray,1984-06-05,S,F,valerie13@hotmail.com,120000,Graduate Degree,Management,Y
MW-18235120,Omar,Hayes,1997-04-07,M,M,omar24@hotmail.com,30000,Bachelors,Clerical,Y
MW-18235124,Jada,Martinez,1979-10-11,S,F,jada20@hotmail.com,70000,Partial College,Skilled Manual,Y
MW-18235139,Andre,Torres,1975-06-06,M,M,andre18@hotmail.com,50000,Bachelors,Skilled Manual,Y
MW-182351404,Jamie,Russell,1996-02-27,S,M,jamie31@hotmail.com,130000,High School,Management,Y
MW-182351408,Rachael,Hernandez,1973-11-12,S,F,rachael19@hotmail.com,50000,Bachelors,Skilled Manual,Y
MW-18235144,Courtney,Madan,1971-03-16,S,F,courtney3@hotmail.com,40000,Partial College,Clerical,N
MW-1823518,Isaiah,Coleman,1964-02-23,M,M,isaiah41@hotmail.com,60000,Graduate Degree,Skilled Manual,Y
MW-1823526,Sara,Alexander,1995-04-12,S,F,sara5@hotmail.com,70000,High School,Professional,Y
MW-1823536,Nicole,Foster,1965-08-24,S,F,nicole26@hotmail.com,40000,Partial College,Clerical,Y
MW-1823539,Justin,Howard,1966-03-26,M,M,justin12@hotmail.com,70000,Graduate Degree,Professional,Y
MW-1823545,Clifford,Yang,1999-05-23,M,M,clifford9@hotmail.com,60000,Bachelors,Professional,Y
MW-1823548,Leonard,Torres,1963-04-11,S,M,leonard8@hotmail.com,60000,Bachelors,Management,Y
MW-1823558,Seth,Hall,1988-10-15,M,M,seth81@hotmail.com,10000,Bachelors,Manual,Y
MW-1823565,Jessica,Zeng,1974-03-14,S,F,jessica18@hotmail.com,20000,High School,Manual,Y
MW-1823566,Connor,Raji,1967-09-21,M,M,connor49@hotmail.com,60000,Partial College,Skilled Manual,N
MW-182357,Brenda,Carlson,1982-04-20,S,F,brenda25@hotmail.com,80000,Graduate Degree,Management,Y
MW-1823582,Summer,Garcia,1963-08-25,M,F,summer16@hotmail.com,70000,Partial College,Skilled Manual,N
MW-1823597,Cedric,Yang,1988-08-01,M,M,cedric24@hotmail.com,110000,Bachelors,Management,Y
MW-8220108,Spencer,Long,1988-05-10,M,M,spencer1@hotmail.com,70000,Graduate Degree,Management,Y
MW-8220110,Megan,James,1993-11-27,M,F,megan16@hotmail.com,40000,Partial College,Clerical,Y
MW-8220122,Keith,Gonzalez,1991-04-03,S,M,keith5@hotmail.com,30000,Bachelors,Clerical,N
MW-8220134,Timothy,Bailey,1978-08-11,S,M,timothy43@hotmail.com,30000,High School,Professional,N
MW-82203,Jaclyn,Powell,1968-03-15,M,F,jaclyn12@hotmail.com,30000,High School,Skilled Manual,N
MW-822095,Rebecca,Barnes,1996-01-25,M,F,rebecca24@hotmail.com,60000,Bachelors,Management,Y
MW-8235117,Alisha,Murphy,1995-07-25,M,F,alisha7@hotmail.com,130000,High School,Management,N
MW-8235119,Olivia,Black,1991-10-05,M,F,olivia62@hotmail.com,10000,High School,Manual,Y
MW-8235137,Harold,Thomas,1994-02-13,M,M,harold17@hotmail.com,30000,High School,Skilled Manual,Y
MW-823529,Kristin,Jenkins,1966-08-02,M,F,kristin18@hotmail.com,70000,Partial College,Professional,Y
MW-823538,Cynthia,Martin,1963-01-04,M,F,cynthia7@hotmail.com,70000,Bachelors,Professional,N
MW-823595,Richard,Rogers,1965-05-20,S,M,richard97@hotmail.com,90000,Bachelors,Management,Y
MY-17380104,Keith,Guo,1968-09-18,S,M,keith9@hotmail.com,60000,Bachelors,Professional,Y
MY-17380120,Tony,Martin,1981-02-14,M,M,tony20@hotmail.com,20000,High School,Manual,Y
MY-173801402,Arianna,Munoz,1988-08-14,M,F,arianna40@hotmail.com,40000,Bachelors,Skilled Manual,Y
MY-173801404,Miguel,Robinson,1974-09-08,M,M,miguel23@hotmail.com,60000,Bachelors,Professional,Y
MY-173801406,Angela,Malhotra,1996-04-13,M,F,angela21@hotmail.com,50000,Graduate Degree,Management,Y
MY-173801408,Rosa,Vazquez,1990-07-17,M,F,rosa14@hotmail.com,60000,Bachelors,Professional,Y
MY-1738027,Billy,Gutierrez,1977-04-18,M,M,billy2@hotmail.com,80000,High School,Professional,N
MY-1738031,Benjamin,Sanders,1993-06-12,M,M,benjamin41@hotmail.com,130000,Graduate Degree,Management,Y
MY-1738045,Dawn,Sharma,1969-04-28,S,F,dawn39@hotmail.com,30000,High School,Manual,N
MY-1738051,Karla,Evans,1984-07-28,M,F,karla23@hotmail.com,170000,Partial College,Professional,N
MY-1738058,Warren,Ortega,1996-12-05,M,M,warren22@hotmail.com,10000,Partial College,Manual,Y
MY-1738059,Luis,Cook,1997-07-01,M,M,luis32@hotmail.com,30000,Partial High School,Clerical,N
MY-1738064,Barbara,Sharma,1966-03-28,M,F,barbara17@hotmail.com,20000,Bachelors,Clerical,Y
MY-173807,Sarah,Alexander,1968-04-08,S,F,sarah14@hotmail.com,60000,Graduate Degree,Skilled Manual,Y
MY-1738082,Adrian,Zeng,1995-05-01,S,M,adrian12@hotmail.com,60000,Partial College,Professional,N
MY-1738092,Colin,Perry,1991-06-14,M,M,colin22@hotmail.com,70000,Graduate Degree,Management,Y
MY-1738093,Katrina,Suri,1988-01-25,S,F,katrina18@hotmail.com,40000,Partial College,Clerical,Y
MY-1738096,Richard,Patel,1985-03-23,S,M,richard68@hotmail.com,100000,Partial College,Professional,Y
MY-1738097,Abby,Srini,1984-10-24,M,F,abby11@hotmail.com,40000,Partial High School,Clerical,N
MY-18295102,Andy,Russell,1989-04-11,S,F,andy2@hotmail.com,30000,Partial College,Clerical,Y
MY-18295124,Alan,Edwards,1962-06-23,M,M,alan3@hotmail.com,20000,Partial High School,Clerical,N
MY-182951402,Haley,Hall,2000-05-20,M,F,haley34@hotmail.com,80000,Bachelors,Management,N
MY-182951404,Tina,Stewart,1963-07-25,S,F,tina22@hotmail.com,120000,Bachelors,Management,N
MY-182951406,Samantha,Allen,1963-02-06,M,F,samantha20@hotmail.com,40000,High School,Skilled Manual,Y
MY-182951408,Diana,Ruiz,1976-09-01,S,F,diana18@hotmail.com,20000,Partial High School,Manual,N
MY-1829527,Mitchell,Jimenez,1983-01-27,M,M,mitchell10@hotmail.com,30000,Bachelors,Clerical,Y
MY-1829531,Kaylee,Harris,1980-04-10,M,F,kaylee16@hotmail.com,70000,Bachelors,Management,Y
MY-1829536,Madison,Jai,1992-09-25,S,F,madison34@hotmail.com,20000,High School,Manual,Y
MY-1829545,Dawn,Allen,1970-06-28,M,F,dawn9@hotmail.com,70000,Partial College,Skilled Manual,Y
MY-1829548,Sydney,Rodriguez,1960-12-07,M,F,sydney81@hotmail.com,70000,Bachelors,Professional,N
MY-182957,Nancy,Taylor,1996-03-28,S,F,nancy13@hotmail.com,40000,Graduate Degree,Clerical,Y
MY-182958,Keith,Simmons,1979-04-02,M,M,keith17@hotmail.com,60000,Partial College,Professional,N
MY-1829582,Carolyn,Shen,1971-01-28,M,F,carolyn31@hotmail.com,10000,Graduate Degree,Manual,Y
MY-1829591,Michael,Flores,1998-06-19,M,M,michael51@hotmail.com,50000,Graduate Degree,Professional,N
MY-1829593,Alfredo,Diaz,1996-09-16,M,M,alfredo1@hotmail.com,40000,High School,Professional,N
MY-7380110,Fernando,Ramirez,1978-05-12,S,M,fernando40@hotmail.com,60000,Bachelors,Skilled Manual,N
MY-7380117,Amanda,Brown,1971-08-03,M,F,amanda59@hotmail.com,100000,Bachelors,Management,Y
MY-7380136,Micah,Ramirez,1992-08-01,M,M,micah2@hotmail.com,90000,Graduate Degree,Management,Y
MY-7380138,Ivan,Zeng,1962-02-01,M,M,ivan16@hotmail.com,40000,Bachelors,Skilled Manual,Y
MY-8295108,Aidan,Patterson,1995-09-10,M,M,aidan11@hotmail.com,70000,Partial High School,Skilled Manual,Y
MY-8295117,Kristen,Chande,1991-05-27,S,F,kristen7@hotmail.com,120000,High School,Management,N
MY-8295122,Katherine,Munoz,1996-07-20,S,F,katherine80@hotmail.com,30000,Bachelors,Clerical,N
MY-8295129,Angelica,Lewis,2000-08-01,S,F,angelica10@hotmail.com,120000,Partial College,Professional,N
MY-8295134,Meredith,He,1994-05-22,M,F,meredith42@hotmail.com,20000,Partial High School,Manual,Y
MY-829538,Candace,James,1988-02-26,M,F,candace3@hotmail.com,80000,Bachelors,Management,Y
MY-829549,Adam,Arun,1994-10-22,M,M,adam49@hotmail.com,20000,Graduate Degree,Manual,Y
MY-829563,Heather,Zhou,1999-05-19,S,F,heather14@hotmail.com,80000,Partial College,Professional,Y
MY-829595,Kellie,Suarez,1960-05-18,M,F,kellie8@hotmail.com,70000,Bachelors,Professional,Y
MZ-17335120,Riley,Sharma,1979-10-09,S,F,riley28@hotmail.com,20000,High School,Manual,Y
MZ-17335139,Francis,Alvarez,1984-04-23,S,M,francis13@hotmail.com,40000,Graduate Degree,Clerical,Y
MZ-173351404,Autumn,Vazquez,2000-11-11,M,F,autumn20@hotmail.com,70000,Partial College,Skilled Manual,Y
MZ-1733527,Robin,Foster,1967-03-18,M,F,robin8@hotmail.com,60000,Graduate Degree,Skilled Manual,Y
MZ-1733528,Glenn,Sai,1973-05-20,S,M,glenn1@hotmail.com,60000,Bachelors,Professional,Y
MZ-1733537,Tabitha,Ye,1994-08-01,S,F,tabitha24@hotmail.com,10000,Partial College,Manual,N
MZ-1733545,Edwin,Andersen,1980-02-22,S,M,edwin45@hotmail.com,70000,High School,Professional,Y
MZ-1733548,Mitchell,Stewart,1992-07-17,M,M,mitchell11@hotmail.com,40000,Bachelors,Management,N
MZ-1733551,Leslie,Patel,1981-07-05,S,F,leslie5@hotmail.com,10000,Partial High School,Manual,N
MZ-1733555,Veronica,Ramirez,1964-09-04,S,F,veronica15@hotmail.com,130000,Graduate Degree,Management,N
MZ-1733559,Olivia,Davis,1973-02-22,M,F,olivia59@hotmail.com,60000,High School,Professional,N
MZ-1733564,Eric,Kelly,1994-02-24,M,M,eric47@hotmail.com,30000,Bachelors,Clerical,Y
MZ-173357,Sierra,Rodriguez,1969-01-06,S,F,sierra15@hotmail.com,50000,Graduate Degree,Skilled Manual,Y
MZ-1733582,Christian,Butler,1985-06-24,S,M,christian33@hotmail.com,40000,High School,Professional,Y
MZ-1733588,Frederick,Serrano,1985-07-05,M,M,frederick5@hotmail.com,10000,High School,Manual,Y
MZ-1733593,Cory,Raje,1999-11-16,M,M,cory13@hotmail.com,90000,Partial High School,Skilled Manual,Y
MZ-17515120,Marie,Deng,1988-08-10,M,F,marie14@hotmail.com,10000,Partial College,Manual,N
MZ-17515124,Isabella,Richardson,1961-12-27,S,F,isabella39@hotmail.com,30000,Partial College,Skilled Manual,Y
MZ-175151402,Teresa,Liang,1974-07-26,S,F,teresa20@hotmail.com,20000,Partial College,Manual,N
MZ-175151404,Mason,Robinson,1976-03-08,S,M,mason20@hotmail.com,10000,Partial High School,Clerical,Y
MZ-175151406,Brad,Wu,1985-07-20,M,M,brad5@hotmail.com,70000,Partial College,Skilled Manual,Y
MZ-1751528,Samuel,Blanco,1986-04-23,S,M,samuel52@hotmail.com,50000,Bachelors,Skilled Manual,N
MZ-1751539,Noah,Murphy,1997-02-28,S,M,noah72@hotmail.com,30000,High School,Skilled Manual,Y
MZ-1751545,Julia,Taylor,1971-01-26,S,F,julia31@hotmail.com,30000,Partial College,Skilled Manual,N
MZ-1751548,Jonathan,Jenkins,1993-10-18,M,M,jonathan32@hotmail.com,80000,Partial College,Professional,Y
MZ-1751558,Justin,Carter,1969-11-03,S,M,justin3@hotmail.com,50000,Graduate Degree,Skilled Manual,Y
MZ-1751559,Taylor,Brooks,1995-01-26,M,F,taylor31@hotmail.com,60000,Partial College,Professional,Y
MZ-1751566,Marco,Hill,1975-03-15,S,M,marco3@hotmail.com,80000,Bachelors,Professional,Y
MZ-175157,Joseph,Green,1980-05-02,M,M,joseph23@hotmail.com,60000,Partial College,Skilled Manual,Y
MZ-1751578,Nichole,Blanco,1998-06-19,M,F,nichole1@hotmail.com,120000,Partial College,Professional,Y
MZ-1751582,Wesley,Roberts,1987-10-06,M,M,wesley1@hotmail.com,80000,Bachelors,Management,N
MZ-1751588,Dawn,Alonso,1965-09-12,S,F,dawn36@hotmail.com,30000,Partial College,Clerical,N
MZ-1751591,Kenneth,Wang,1984-09-09,S,M,kenneth11@hotmail.com,30000,Partial College,Clerical,N
MZ-7335110,Kendra,Xu,1972-01-11,M,F,kendra1@hotmail.com,20000,Partial High School,Clerical,Y
MZ-733513,Terrance,Jimenez,1984-11-12,M,M,terrance17@hotmail.com,90000,High School,Management,N
MZ-7335134,Jonathan,Schmidt,2000-10-18,M,M,jonathan66@hotmail.com,20000,Partial High School,Manual,Y
MZ-733586,Michelle,Mitchell,1963-03-04,M,F,michelle5@hotmail.com,40000,Partial College,Clerical,Y
MZ-7515103,David,Bailey,1970-08-23,M,M,david38@hotmail.com,70000,Partial College,Skilled Manual,Y
MZ-7515112,Mathew,Sai,1972-08-22,S,M,mathew4@hotmail.com,80000,Graduate Degree,Management,Y
MZ-7515117,Abigail,Miller,1973-02-02,M,F,abigail37@hotmail.com,60000,Graduate Degree,Management,Y
MZ-751522,Krista,Peterson,1980-03-25,S,F,krista2@hotmail.com,80000,High School,Professional,N
MZ-751523,Jerome,Flores,1984-01-24,M,M,jerome10@hotmail.com,70000,Bachelors,Management,Y
MZ-751560,Bailey,Foster,1967-12-06,S,F,bailey14@hotmail.com,70000,Bachelors,Professional,N
MZ-751579,Dominic,Fernandez,1965-12-21,M,M,dominic9@hotmail.com,110000,Partial College,Management,Y
MZ-751595,Wyatt,Williams,1991-06-16,S,M,wyatt14@hotmail.com,70000,Bachelors,Professional,N
NB-18580102,Harold,Andersen,1968-05-07,S,M,harold7@hotmail.com,20000,High School,Manual,N
NB-18580139,Naomi,Cook,1984-12-03,S,F,naomi3@hotmail.com,20000,Graduate Degree,Manual,N
NB-185801406,Austin,Anderson,1987-02-03,M,M,austin4@hotmail.com,50000,Bachelors,Skilled Manual,Y
NB-185801408,Randy,Patel,1981-12-09,S,M,randy12@hotmail.com,20000,Bachelors,Clerical,Y
NB-1858021,Rafael,Raman,1977-10-18,M,M,rafael17@hotmail.com,10000,Partial High School,Clerical,Y
NB-1858045,Gilbert,Suarez,1988-12-25,S,M,gilbert27@hotmail.com,10000,Partial High School,Manual,Y
NB-185805,Cindy,Carter,1973-07-27,M,F,cindy19@hotmail.com,110000,Bachelors,Management,Y
NB-1858082,Destiny,White,1979-11-19,M,F,destiny42@hotmail.com,80000,Bachelors,Management,Y
NB-1858092,Kelli,Arun,1986-06-13,M,F,kelli8@hotmail.com,40000,Partial High School,Clerical,N
NB-1858098,Alan,Zhao,1983-03-10,S,M,alan26@hotmail.com,40000,Partial College,Clerical,Y
NB-18655120,Alexandra,Turner,1976-01-08,S,F,alexandra38@hotmail.com,60000,Bachelors,Skilled Manual,Y
NB-186551402,Gregory,Moreno,1983-10-23,S,M,gregory20@hotmail.com,80000,Graduate Degree,Management,Y
NB-186551404,Colin,Malhotra,1967-07-09,S,M,colin33@hotmail.com,30000,Partial College,Clerical,N
NB-186551406,Elijah,Washington,1971-09-28,M,M,elijah29@hotmail.com,40000,Partial High School,Skilled Manual,Y
NB-186551408,Olivia,Griffin,2000-10-12,M,F,olivia8@hotmail.com,70000,Graduate Degree,Professional,Y
NB-1865527,Clayton,Davis,1997-12-25,M,M,clayton28@hotmail.com,130000,Bachelors,Management,Y
NB-1865536,Paige,Morgan,1993-12-03,S,F,paige12@hotmail.com,80000,Graduate Degree,Skilled Manual,Y
NB-1865539,Dalton,Gonzalez,1979-03-06,M,M,dalton0@hotmail.com,50000,Bachelors,Skilled Manual,Y
NB-1865548,Priscilla,Gao,1968-02-22,M,F,priscilla14@hotmail.com,30000,Bachelors,Clerical,Y
NB-1865559,Lucas,Gray,1979-01-02,M,M,lucas75@hotmail.com,40000,High School,Skilled Manual,Y
NB-1865564,Geoffrey,Thompson,1982-08-26,S,M,geoffrey6@hotmail.com,30000,Bachelors,Clerical,Y
NB-186557,Whitney,Dominguez,1988-03-07,S,F,whitney7@hotmail.com,30000,Bachelors,Clerical,N
NB-1865598,Jeremiah,Sanders,1991-03-11,M,M,jeremiah45@hotmail.com,70000,Graduate Degree,Professional,N
NB-8580117,Kathryn,Serrano,1996-04-09,M,F,kathryn10@hotmail.com,60000,Partial College,Skilled Manual,Y
NB-8580134,Deanna,Zheng,1985-03-06,S,F,deanna30@hotmail.com,40000,Partial College,Clerical,Y
NB-8580137,Ethan,Howard,1967-10-18,M,M,ethan44@hotmail.com,30000,High School,Skilled Manual,N
NB-858023,Isabella,Perry,1986-11-06,M,F,isabella73@hotmail.com,60000,High School,Professional,Y
NB-858069,Connie,Rivera,1984-08-18,S,F,connie2@hotmail.com,70000,Graduate Degree,Management,Y
NB-858094,Alexandra,Johnson,1980-07-04,M,F,alexandra43@hotmail.com,40000,Graduate Degree,Skilled Manual,Y
NB-858095,Jesse,Johnson,1975-08-23,M,M,jesse24@hotmail.com,40000,High School,Skilled Manual,Y
NB-8655134,Angela,Jackson,1986-05-19,M,F,angela37@hotmail.com,30000,High School,Skilled Manual,Y
NB-865515,Kimberly,Morris,1980-11-14,M,F,kimberly24@hotmail.com,40000,Partial College,Clerical,Y
NB-865533,Cynthia,Rai,1993-08-09,M,F,cynthia19@hotmail.com,110000,Bachelors,Management,Y
NB-865560,Luis,Evans,1962-05-11,S,M,luis28@hotmail.com,70000,Graduate Degree,Professional,Y
NC-183401402,Connor,Raji,1993-01-14,S,M,connor9@hotmail.com,170000,Graduate Degree,Management,N
NC-183401406,Jose,Hall,1987-10-26,M,M,jose69@hotmail.com,80000,Graduate Degree,Skilled Manual,Y
NC-1834027,Louis,Alonso,1995-01-20,M,M,louis20@hotmail.com,170000,Bachelors,Management,N
NC-1834031,Katie,Flores,1962-03-21,M,F,katie8@hotmail.com,70000,Graduate Degree,Management,Y
NC-1834039,Jose,Perez,1976-10-16,M,M,jose17@hotmail.com,70000,Graduate Degree,Professional,Y
NC-1834045,Tyler,Bailey,1963-05-17,M,M,tyler13@hotmail.com,70000,Bachelors,Management,Y
NC-1834048,Theodore,Fernandez,1980-07-05,M,M,theodore21@hotmail.com,40000,Partial College,Clerical,N
NC-1834058,Seth,Patterson,1979-11-11,S,M,seth69@hotmail.com,70000,Bachelors,Skilled Manual,N
NC-1834059,James,Rogers,1977-09-20,M,M,james75@hotmail.com,60000,Partial College,Skilled Manual,Y
NC-1834066,Lauren,Howard,1964-06-25,M,F,lauren58@hotmail.com,60000,Bachelors,Professional,Y
NC-183407,Melissa,Mitchell,1990-07-07,M,F,melissa40@hotmail.com,60000,Partial College,Skilled Manual,Y
NC-1834082,Jarrod,Navarro,1972-05-16,M,M,jarrod10@hotmail.com,100000,High School,Management,Y
NC-1834097,Neil,King,1960-11-22,M,M,neil6@hotmail.com,10000,Partial High School,Clerical,Y
NC-18415130,Devin,Bennett,1968-02-05,S,M,devin26@hotmail.com,30000,High School,Skilled Manual,N
NC-1841514,Shawn,Lu,1967-04-07,S,M,shawn23@hotmail.com,50000,Graduate Degree,Skilled Manual,Y
NC-184151402,Jon,Weber,1989-02-10,M,M,jon21@hotmail.com,20000,Bachelors,Clerical,N
NC-184151404,Joseph,Young,1970-08-16,S,M,joseph10@hotmail.com,60000,Bachelors,Management,N
NC-184151406,Caleb,Hall,1988-03-21,M,M,caleb41@hotmail.com,50000,Bachelors,Skilled Manual,Y
NC-184151408,Jenna,Perez,1989-08-16,M,F,jenna20@hotmail.com,60000,Graduate Degree,Professional,Y
NC-1841518,Teresa,Malhotra,1970-03-22,S,F,teresa19@hotmail.com,30000,Partial College,Clerical,Y
NC-1841527,Theodore,Alonso,1991-06-24,M,M,theodore1@hotmail.com,10000,Partial College,Manual,Y
NC-1841528,Meredith,Hughes,1960-02-19,M,F,meredith26@hotmail.com,70000,Graduate Degree,Professional,Y
NC-1841531,Emma,Flores,1977-08-28,S,F,emma47@hotmail.com,60000,Bachelors,Professional,Y
NC-1841536,Curtis,Srini,2000-12-22,M,M,curtis1@hotmail.com,30000,High School,Manual,N
NC-1841548,Andres,Alvarez,1990-10-23,S,M,andres5@hotmail.com,150000,Bachelors,Professional,Y
NC-184157,Jennifer,Baker,1987-11-06,M,F,jennifer52@hotmail.com,70000,Graduate Degree,Professional,Y
NC-1841593,Benjamin,Jai,1996-11-09,S,M,benjamin31@hotmail.com,20000,Partial High School,Manual,Y
NC-18535120,Carolyn,Rodriguez,1967-10-27,M,F,carolyn39@hotmail.com,70000,Graduate Degree,Skilled Manual,Y
NC-18535139,Tabitha,Gao,1997-05-01,S,F,tabitha8@hotmail.com,20000,Bachelors,Clerical,N
NC-185351402,Alexa,Coleman,1972-09-26,M,F,alexa15@hotmail.com,40000,High School,Skilled Manual,N
NC-185351404,Isabel,Rubio,1960-07-13,M,F,isabel14@hotmail.com,80000,Bachelors,Professional,Y
NC-185351406,Dylan,Shan,1980-06-19,S,M,dylan4@hotmail.com,30000,Partial High School,Skilled Manual,N
NC-185351408,Brent,Rai,1992-07-12,S,M,brent4@hotmail.com,20000,High School,Manual,N
NC-18535143,Bradley,Tang,1966-01-13,S,M,bradley5@hotmail.com,10000,Partial College,Manual,N
NC-1853545,Marco,Gill,1963-07-12,M,M,marco10@hotmail.com,60000,Bachelors,Professional,Y
NC-1853555,Deanna,Vazquez,1974-11-02,M,F,deanna17@hotmail.com,60000,Bachelors,Professional,Y
NC-1853564,Kelsey,Hu,1995-09-14,S,F,kelsey16@hotmail.com,40000,Graduate Degree,Clerical,Y
NC-1853566,Michele,Patel,1965-04-24,S,F,michele51@hotmail.com,80000,Graduate Degree,Management,Y
NC-185357,Ariana,Sharma,1966-05-09,M,F,ariana22@hotmail.com,60000,Graduate Degree,Professional,Y
NC-1853582,Jordan,Diaz,1979-03-12,M,M,jordan55@hotmail.com,40000,High School,Skilled Manual,Y
NC-1853592,Bryan,Sharma,1961-05-12,M,M,bryan5@hotmail.com,70000,Graduate Degree,Management,N
NC-1862511,Mathew,Alvarez,1985-08-25,M,M,mathew15@hotmail.com,30000,Bachelors,Clerical,Y
NC-18625118,Ruben,Romero,1983-09-26,S,M,ruben40@hotmail.com,30000,High School,Manual,N
NC-18625139,Kate,Fernandez,1965-09-16,S,F,kate13@hotmail.com,30000,Graduate Degree,Clerical,N
NC-186251402,Janet,Lal,1996-03-13,M,F,janet14@hotmail.com,40000,High School,Skilled Manual,Y
NC-186251404,Kristine,Serrano,1971-08-10,S,,kristine6@hotmail.com,90000,Partial College,Professional,N
NC-186251406,Jessica,Stewart,1975-03-18,M,F,jessica37@hotmail.com,50000,Graduate Degree,Skilled Manual,Y
NC-1862527,Larry,Subram,1991-03-08,M,M,larry10@hotmail.com,80000,Partial College,Professional,Y
NC-1862531,Lauren,Ward,1976-05-20,M,F,lauren27@hotmail.com,60000,Graduate Degree,Professional,Y
NC-1862545,Kelli,Nara,1989-01-01,S,F,kelli5@hotmail.com,10000,Partial College,Manual,Y
NC-1862548,Mackenzie,Perry,1988-08-17,M,F,mackenzie9@hotmail.com,110000,Graduate Degree,Management,Y
NC-1862558,Theresa,Snowden,1998-10-05,M,F,theresa3@hotmail.com,20000,Bachelors,Clerical,Y
NC-1862564,Lauren,He,1995-11-02,S,F,lauren57@hotmail.com,80000,Bachelors,Skilled Manual,Y
NC-186257,Jeremiah,Kumar,1978-12-28,S,M,jeremiah39@hotmail.com,60000,Graduate Degree,Professional,Y
NC-1862578,Catherine,Alvarez,1961-03-04,S,F,catherine4@hotmail.com,70000,Partial High School,Skilled Manual,N
NC-1862582,Jasmine,Lu,1992-07-15,M,F,jasmine57@hotmail.com,60000,High School,Professional,N
NC-1862591,Marie,Nelson,1981-11-20,M,F,marie8@hotmail.com,20000,Partial College,Manual,Y
NC-1862592,Tiffany,Blanco,1966-02-18,S,F,tiffany5@hotmail.com,70000,Bachelors,Professional,Y
NC-1862593,Karl,Jimenez,1984-06-18,S,M,karl12@hotmail.com,30000,High School,Manual,N
NC-8340111,Carrie,Prasad,1992-08-13,M,F,carrie4@hotmail.com,100000,Graduate Degree,Management,Y
NC-8340134,Cesar,Garcia,1977-06-04,S,M,cesar5@hotmail.com,130000,High School,Professional,N
NC-834023,Destiny,Xu,1986-10-14,S,F,destiny23@hotmail.com,40000,High School,Skilled Manual,N
NC-834033,Jackson,Hughes,1997-06-26,S,M,jackson25@hotmail.com,40000,Partial College,Skilled Manual,N
NC-834073,Olivia,Carlson,1982-01-27,M,F,olivia42@hotmail.com,80000,High School,Skilled Manual,Y
NC-834086,Amanda,Price,1994-08-07,M,F,amanda24@hotmail.com,20000,High School,Manual,N
NC-83409,Dominique,Jai,1987-06-23,M,F,dominique17@hotmail.com,130000,Bachelors,Management,Y
NC-8415134,Blake,Torres,1967-07-15,M,M,blake24@hotmail.com,50000,Graduate Degree,Management,Y
NC-8415137,Catherine,Miller,1980-01-03,S,F,catherine5@hotmail.com,130000,Graduate Degree,Management,N
NC-841560,Julia,Price,1973-01-04,M,F,julia19@hotmail.com,40000,Partial College,Skilled Manual,Y
NC-841595,Alexa,Cox,1965-11-16,M,F,alexa3@hotmail.com,70000,Partial College,Professional,Y
NC-8535108,Katherine,Patterson,1977-01-05,M,F,katherine78@hotmail.com,70000,High School,Professional,Y
NC-8535117,Angel,Hu,1999-06-05,M,M,angel7@hotmail.com,40000,High School,Professional,N
NC-8535134,Morgan,Hall,1988-03-14,M,F,morgan43@hotmail.com,70000,Graduate Degree,Skilled Manual,Y
NC-8535136,Natalie,Nara,1969-01-03,S,F,natalie51@hotmail.com,70000,Graduate Degree,Professional,N
NC-85352,Jessie,Jimenez,1978-05-04,M,M,jessie16@hotmail.com,30000,Partial College,Clerical,Y
NC-853533,Monica,Serrano,1967-11-19,M,F,monica17@hotmail.com,20000,Bachelors,Clerical,Y
NC-862523,Bradley,Gonzalez,1977-01-07,M,M,bradley11@hotmail.com,30000,Partial College,Clerical,N
NC-862552,Mindy,Jiménez,1970-07-11,S,F,mindy21@hotmail.com,90000,Partial College,Professional,Y
ND-18370104,Barry,Ortega,1986-10-14,M,M,barry6@hotmail.com,60000,Bachelors,Professional,Y
ND-18370139,Shannon,Suarez,2000-05-08,S,M,shannon25@hotmail.com,30000,High School,Manual,N
ND-183701402,Rebekah,Flores,1962-05-24,S,F,rebekah10@hotmail.com,60000,Graduate Degree,Skilled Manual,N
ND-183701404,Lauren,Hall,1967-04-15,M,F,lauren21@hotmail.com,40000,Graduate Degree,Skilled Manual,Y
